index_x,sex,cage,mouseid,Eating,Drinking,Climbing_the_net,Curling_up,Straightening_up,Bending,Grooming,Standing,Stillness,Walking,Travel_distance,Group_of_three_mice,Rest,Rest_count,Short_sleep,Short_sleep_count,Long_sleep,Long_sleep_count,Group_of_two_mice,testage3,dietary,TestAge,Sex,Dietary,index_y,median_area,median_c,median_k,median_len,q1_area,q1_c,q1_k,q1_len,q3_area,q3_c,q3_k,q3_len,mouse_uid
668,1,D11,mouse3,4952.85,243.15,1.2,9852.95,37425.0,924.8,6.35,20675.0,249.5,635.3,10.95,2589.4,16439.1,91,15574.5,39,13777.0,15,18786.8,13,Control,13.0,1,Control,430.0,8197.66666666667,94.3333333333333,88.0,366.0,7552.0,83.0,77.6666666666667,352.0,8941.66666666667,106.666666666667,99.6666666666667,382.666666666667,female_D11
1387,0,D17,mouse2,5155.8,20.9,47.6,13098.8,50847.4,6314.5,14.9,7742.1,1949.8,1264.0,18.96,2188.2,14544.7,79,10938.6,27,13811.5,17,26512.3,3,Control,3.0,0,Control,40.0,5512.0,78.0,71.3333333333333,300.0,4786.66666666667,65.6666666666667,61.6666666666667,280.666666666667,6448.66666666667,89.3333333333333,82.6666666666667,328.0,male_D17
2140,0,D17,mouse2,7668.85,961.0,1.55,8889.55,37387.75,4810.8,115.2,28753.4,1249.4,877.1,17.02,716.75,22698.85,129,16147.2,39,10552.35,11,21145.6,16,Control,16.0,0,Control,547.0,10409.3333333333,98.6666666666667,103.333333333333,414.0,8786.0,85.6666666666667,89.0,380.666666666667,12089.3333333333,115.666666666667,120.333333333333,446.666666666667,male_D17
1520,0,D13,mouse3,15632.0,383.3,31.1,9875.2,35668.4,2609.8,7.3,8898.3,1330.8,585.2,11.27,2865.1,12344.5,66,10148.2,25,9981.0,10,23910.8,5,Control,5.0,0,Control,108.0,6192.66666666667,81.6666666666667,76.6666666666667,318.666666666667,5335.33333333333,68.0,66.3333333333333,295.333333333333,7565.0,97.3333333333333,88.3333333333333,356.0,male_D13
971,1,D04,mouse3,12049.65,554.1,12.5,9168.45,42328.15,1438.5,10.05,3612.05,467.8,594.4,10.53,506.4,14150.55,77,13344.95,31,9315.55,9,10952.7,19,Control,19.0,1,Control,649.0,8338.66666666667,85.0,99.3333333333333,370.666666666667,7550.0,74.6666666666667,85.6666666666667,352.0,9364.66666666667,97.6666666666667,112.666666666667,394.0,female_D04
1109,1,D13,mouse3,12968.85,716.6,11.75,17239.85,46082.95,4766.2,8.5,9298.6,705.4,534.8,11.47,1454.7,21292.55,117,12862.85,29,20986.7,22,19184.4,21,Control,21.0,1,Control,747.0,8151.0,85.3333333333333,95.0,366.666666666667,7013.33333333333,74.0,82.6666666666667,338.0,9768.66666666667,98.3333333333333,111.0,402.0,female_D13
398,1,D13,mouse3,5332.35,338.65,19.35,12019.1,42415.15,1405.95,12.65,11712.85,675.6,842.5,13.17,547.95,15920.55,87,11552.2,28,11917.85,13,15827.2,9,Control,9.0,1,Control,249.0,7215.0,87.0,85.0,344.0,6599.0,76.0,74.0,328.0,8081.33333333333,99.6666666666667,94.6666666666667,364.666666666667,female_D13
2380,0,D22,mouse2,14100.8,404.7,21.05,7153.0,44121.65,3101.0,10.45,17735.25,1061.1,852.95,15.59,2010.55,18593.4,101,12895.85,29,11770.45,12,28988.05,20,Control,20.0,0,Control,733.0,9350.33333333333,87.6666666666667,107.666666666667,392.666666666667,8303.33333333333,77.6666666666667,93.6666666666667,370.666666666667,10447.6666666667,101.333333333333,118.666666666667,414.666666666667,male_D22
2543,0,D17,mouse3,11457.95,1703.6,6.6,13367.35,48815.65,3279.05,42.9,8053.45,1631.1,512.3,13.17,645.6,19815.35,108,9382.1,24,7059.2,6,14616.4,24,Control,24.0,0,Control,915.0,9738.0,96.0,101.0,400.0,8636.66666666667,86.0,86.6666666666667,376.666666666667,10943.3333333333,111.0,115.333333333333,423.333333333333,male_D17
320,1,D11,mouse3,2431.45,286.55,25.6,17619.3,46248.75,3491.3,6.25,1236.85,1288.15,936.4,12.33,1777.65,13201.65,71,17122.8,40,15119.75,16,21789.65,8,Control,8.0,1,Control,199.0,6078.0,78.0,79.6666666666667,314.666666666667,5530.66666666667,68.6666666666667,70.0,300.666666666667,6871.33333333333,88.3333333333333,89.6666666666667,334.666666666667,female_D11
1440,0,D11,mouse1,12.8,1.4,0.0,17645.3,43440.8,4874.2,12.0,31257.1,1469.8,1024.4,19.45,1371.4,18787.5,102,12933.2,33,11900.4,12,25281.7,4,Control,4.0,0,Control,58.0,5702.33333333333,74.6666666666667,77.3333333333333,304.666666666667,5094.0,64.6666666666667,66.3333333333333,288.666666666667,6621.66666666667,85.6666666666667,89.6666666666667,331.333333333333,male_D11
1348,0,D04,mouse2,7681.6,550.6,88.4,15073.0,50885.1,2809.7,8.7,711.8,1026.2,944.6,14.65,2117.5,11528.6,60,10934.5,25,13608.5,15,25084.5,3,Control,3.0,0,Control,27.0,5741.33333333333,79.3333333333333,74.6666666666667,307.333333333333,5090.66666666667,66.0,64.3333333333333,289.333333333333,6569.66666666667,91.3333333333333,85.0,330.0,male_D04
102,1,D11,mouse1,4266.2,20.8,13.2,10790.6,39665.7,1606.9,3.6,33542.7,979.1,1347.0,19.73,250.3,15283.7,82,12539.5,29,19260.3,21,12425.0,5,Control,5.0,1,Control,82.0,4894.66666666667,71.6666666666667,69.3333333333333,282.0,4360.0,62.3333333333333,61.3333333333333,266.666666666667,5792.66666666667,83.0,77.0,309.333333333333,female_D11
1492,0,D04,mouse2,4656.2,63.7,7.4,5440.9,27755.1,2625.4,20.8,45101.2,1463.3,571.7,11.74,448.7,10451.7,56,8381.4,20,27377.3,24,22164.1,5,Control,5.0,0,Control,99.0,6263.66666666667,80.6666666666667,81.6666666666667,320.666666666667,5502.0,67.6666666666667,69.0,300.666666666667,7408.66666666667,93.3333333333333,91.6666666666667,351.333333333333,male_D04
1974,0,D04,mouse1,2174.1,24.2,2.2,10676.3,46063.8,2351.15,7.8,12027.7,953.05,719.85,12.93,1645.1,13682.25,69,16315.9,39,13572.85,14,24055.8,13,Control,13.0,0,Control,447.0,8068.33333333333,90.6666666666667,91.6666666666667,364.666666666667,7288.66666666667,76.3333333333333,77.3333333333333,347.333333333333,9057.0,108.0,104.0,388.0,male_D04
136,1,D22,mouse2,10941.7,455.5,114.1,19991.0,46972.7,934.8,15.6,1820.1,293.2,1874.6,23.06,1397.3,11753.0,64,11605.4,27,17186.9,17,19473.2,5,Control,5.0,1,Control,93.0,4710.66666666667,68.3333333333333,69.6666666666667,276.666666666667,4193.66666666667,60.0,61.3333333333333,261.333333333333,5618.66666666667,79.6666666666667,77.6666666666667,304.666666666667,female_D22
712,1,D04,mouse2,5821.0,36.65,4.85,13113.4,50950.2,1968.7,8.4,8881.95,738.9,1076.3,20.79,1114.2,16266.8,84,14148.35,34,6496.5,8,19917.0,14,Control,14.0,1,Control,467.0,7828.33333333333,89.3333333333333,88.3333333333333,359.333333333333,6904.0,76.3333333333333,76.0,336.0,8856.66666666667,104.0,100.666666666667,384.0,female_D04
1046,1,D11,mouse3,9536.5,399.55,12.65,13439.95,47997.25,1151.85,4.7,1170.5,162.45,568.5,9.76,579.15,15539.75,84,11976.3,29,14108.1,13,15986.35,20,Control,20.0,1,Control,700.0,7158.66666666667,81.0,89.3333333333333,341.333333333333,6427.0,71.6666666666667,78.6666666666667,324.0,8557.33333333333,92.3333333333333,101.666666666667,376.666666666667,female_D11
865,1,D11,mouse2,8039.05,475.25,10.35,17918.05,58511.6,1459.45,23.35,7262.6,415.7,803.4,15.31,450.2,17849.6,92,15879.95,39,24195.55,20,13397.1,17,Control,17.0,1,Control,564.0,7942.0,87.3333333333333,90.0,360.666666666667,6937.33333333333,76.3333333333333,79.0,336.666666666667,8938.33333333333,101.0,102.0,383.333333333333,female_D11
510,1,D04,mouse1,6890.95,13.3,4.15,16599.8,54594.9,2846.1,29.75,15981.75,550.0,1055.95,20.37,565.35,21971.8,118,10402.75,27,14987.1,17,19217.4,11,Control,11.0,1,Control,335.0,7494.0,90.0,83.3333333333333,351.333333333333,6564.66666666667,77.3333333333333,72.6666666666667,328.0,8637.33333333333,104.666666666667,95.6666666666667,379.333333333333,female_D04
477,1,D17,mouse1,4351.1,203.35,16.35,20943.35,54815.45,3101.75,20.7,3683.65,1061.1,1649.7,22.95,2656.75,15105.9,84,16889.9,42,15256.8,17,21988.25,10,Control,10.0,1,Control,300.0,6524.33333333333,79.6666666666667,81.6666666666667,326.666666666667,5781.0,69.3333333333333,71.6666666666667,306.666666666667,7594.66666666667,94.0,91.3333333333333,354.666666666667,female_D17
1723,0,D11,mouse2,7443.4,731.65,70.1,18291.05,51223.25,6653.05,21.65,5262.15,1515.45,1171.05,19.15,3961.1,20837.45,113,14630.9,37,15609.95,17,31988.2,9,Control,9.0,0,Control,270.0,8298.0,89.6666666666667,94.3333333333333,369.333333333333,7220.66666666667,75.6666666666667,82.0,344.666666666667,9652.66666666667,103.666666666667,107.333333333333,399.333333333333,male_D11
2093,0,D22,mouse3,4168.5,316.5,88.0,11809.6,41509.8,2320.3,5.3,2151.6,1504.25,636.95,10.46,3248.1,13014.4,71,13094.6,34,10379.05,12,29631.5,14,Control,14.0,0,Control,507.0,6898.33333333333,80.3333333333333,90.3333333333333,336.0,6133.0,71.0,78.3333333333333,317.333333333333,8969.66666666667,92.3333333333333,103.0,384.0,male_D22
617,1,D17,mouse3,3326.35,140.55,244.3,18682.55,56359.05,3411.95,48.55,4800.6,591.75,1638.2,19.53,839.65,16976.2,87,12475.5,30,13194.9,15,15658.55,12,Control,12.0,1,Control,390.0,7283.66666666667,87.0,83.0,345.333333333333,6382.66666666667,75.3333333333333,72.6666666666667,322.0,8274.66666666667,101.0,93.6666666666667,370.0,female_D17
318,1,D11,mouse1,3040.85,249.1,31.35,23752.85,49013.8,3793.4,8.3,1385.8,1308.55,1020.95,15.46,1777.65,19294.3,100,11872.25,29,16656.2,16,21789.65,8,Control,8.0,1,Control,199.0,6078.0,78.0,79.6666666666667,314.666666666667,5530.66666666667,68.6666666666667,70.0,300.666666666667,6871.33333333333,88.3333333333333,89.6666666666667,334.666666666667,female_D11
1560,0,D04,mouse1,6494.1,153.75,20.4,17409.5,54145.2,5695.1,168.1,3442.35,1513.75,1101.2,19.12,2372.45,14108.4,78,10522.85,26,17127.7,14,27567.1,7,Control,7.0,0,Control,169.0,8880.33333333333,96.6666666666667,94.0,384.0,7797.33333333333,80.3333333333333,79.6666666666667,359.333333333333,10188.3333333333,112.666666666667,110.666666666667,411.333333333333,male_D04
1598,0,D17,mouse3,5604.4,20.25,32.35,11251.7,49818.85,1999.7,10.85,16965.5,626.65,751.7,12.86,3110.65,17826.0,94,14262.4,36,18578.95,19,24349.35,7,Control,7.0,0,Control,181.0,8678.0,99.3333333333333,88.3333333333333,380.0,7640.66666666667,84.6666666666667,76.3333333333333,355.333333333333,9984.33333333333,113.333333333333,104.0,406.0,male_D17
1442,0,D11,mouse3,19.3,2.1,0.0,17575.2,37305.5,2441.6,4.2,28067.9,596.8,714.0,12.79,1371.4,18073.0,95,9140.1,21,15434.2,15,25281.7,4,Control,4.0,0,Control,58.0,5702.33333333333,74.6666666666667,77.3333333333333,304.666666666667,5094.0,64.6666666666667,66.3333333333333,288.666666666667,6621.66666666667,85.6666666666667,89.6666666666667,331.333333333333,male_D11
2307,0,D13,mouse1,2872.55,795.0,88.9,21129.15,60483.05,2730.2,33.9,3109.9,1017.45,1319.7,18.59,1426.75,21318.8,112,16815.85,39,11546.2,13,20967.0,19,Control,19.0,0,Control,680.0,8789.33333333333,92.6666666666667,95.0,380.666666666667,7803.0,79.0,82.3333333333333,357.333333333333,10091.0,106.0,110.0,409.333333333333,male_D13
817,1,D17,mouse2,3955.25,283.3,51.1,22526.85,43571.5,3851.4,31.95,2175.7,906.75,1053.8,17.93,1201.05,13329.7,73,11941.45,29,9177.15,10,14639.55,16,Control,16.0,1,Control,523.0,6614.66666666667,80.3333333333333,84.0,328.0,5832.66666666667,70.6666666666667,72.3333333333333,308.666666666667,7788.0,90.0,95.6666666666667,356.666666666667,female_D17
91,1,D07,mouse2,4706.0,386.8,8.5,11894.4,35037.2,2141.2,40.4,19762.9,1514.4,965.5,14.29,1295.9,10234.8,58,12512.0,30,13007.8,14,16362.3,5,Control,5.0,1,Control,78.0,4941.66666666667,72.3333333333333,69.6666666666667,283.333333333333,4335.33333333333,63.0,62.3333333333333,265.333333333333,6032.33333333333,82.3333333333333,78.6666666666667,315.333333333333,female_D07
1513,0,D11,mouse2,11.1,0.3,0.0,19062.9,46087.4,4679.7,44.9,6966.6,2772.2,1041.0,15.49,2206.5,16660.2,89,11584.6,25,6919.7,8,24133.6,5,Control,5.0,0,Control,106.0,5871.66666666667,77.6666666666667,77.6666666666667,310.666666666667,5227.33333333333,67.0,67.0,292.0,7040.0,89.0,90.6666666666667,341.333333333333,male_D11
2091,0,D22,mouse1,4133.35,346.3,57.5,13112.45,51138.0,2555.75,6.8,2305.1,1456.45,746.05,13.09,3248.1,18458.75,101,12082.4,29,6775.45,8,29631.5,14,Control,14.0,0,Control,507.0,6898.33333333333,80.3333333333333,90.3333333333333,336.0,6133.0,71.0,78.3333333333333,317.333333333333,8969.66666666667,92.3333333333333,103.0,384.0,male_D22
2250,0,D13,mouse1,13466.45,481.45,48.7,15088.9,49847.25,6138.35,16.6,1592.05,2548.5,877.4,15.51,1932.05,19221.75,101,17940.95,43,14741.8,17,24689.85,18,Control,18.0,0,Control,635.0,8664.0,89.6666666666667,95.6666666666667,378.0,7658.66666666667,78.3333333333333,80.3333333333333,353.333333333333,9906.33333333333,104.0,114.0,407.333333333333,male_D13
1074,1,D22,mouse1,6385.25,240.2,20.0,12088.95,43514.75,1627.9,21.35,21816.25,913.35,1162.2,22.66,2227.5,17277.7,96,9306.35,21,2909.95,3,30562.2,20,Control,20.0,1,Control,711.0,7807.0,91.3333333333333,87.3333333333333,358.0,6989.33333333333,77.3333333333333,76.0,338.666666666667,8988.33333333333,104.0,102.666666666667,385.333333333333,female_D22
1368,0,D11,mouse1,27.6,0.5,0.0,10164.3,36228.7,3106.5,35.2,36264.2,1348.2,1018.2,21.31,973.4,18018.9,99,11010.1,26,8512.8,9,18956.9,3,Control,3.0,0,Control,34.0,5306.0,72.6666666666667,75.0,295.333333333333,4817.33333333333,62.6666666666667,63.0,281.333333333333,6004.66666666667,84.3333333333333,86.0,315.333333333333,male_D11
1597,0,D17,mouse2,4813.65,21.75,29.7,14636.35,48789.7,2879.55,21.9,23195.75,935.6,1111.45,20.63,3110.65,19420.7,100,17734.3,41,12967.7,13,24349.35,7,Control,7.0,0,Control,181.0,8678.0,99.3333333333333,88.3333333333333,380.0,7640.66666666667,84.6666666666667,76.3333333333333,355.333333333333,9984.33333333333,113.333333333333,104.0,406.0,male_D17
938,1,D13,mouse3,8446.55,317.2,14.35,11842.7,45290.5,1058.45,31.8,10327.8,575.9,690.65,11.58,934.9,11687.3,61,14220.45,35,21341.9,22,21288.9,18,Control,18.0,1,Control,612.0,7596.33333333333,83.3333333333333,93.3333333333333,352.0,6903.66666666667,73.3333333333333,81.6666666666667,335.333333333333,8694.0,95.6666666666667,103.333333333333,377.333333333333,female_D13
2003,0,D13,mouse3,5076.25,168.05,2.05,8778.5,44670.8,1682.05,46.3,15776.55,1763.35,600.55,10.35,857.55,13701.5,76,12737.05,31,21777.25,22,25107.85,13,Control,13.0,0,Control,456.0,9104.0,97.6666666666667,94.3333333333333,388.0,8176.33333333333,83.0,79.6666666666667,368.0,10205.3333333333,114.333333333333,108.333333333333,412.666666666667,male_D13
422,1,D22,mouse3,4335.1,568.25,52.5,14060.45,51647.0,393.4,3.5,5961.05,174.45,1026.9,14.72,1442.45,10850.75,56,8433.6,20,21249.05,20,16919.75,9,Control,9.0,1,Control,257.0,6383.0,83.3333333333333,78.3333333333333,322.666666666667,5739.0,72.0,68.6666666666667,306.0,7346.0,97.0,87.6666666666667,349.333333333333,female_D22
2059,0,D11,mouse2,7143.3,691.2,14.55,16573.1,47849.65,5692.75,20.15,2109.1,3844.1,484.15,11.58,2876.45,15720.15,84,17090.65,42,20281.35,23,28062.65,14,Control,14.0,0,Control,496.0,8393.0,89.3333333333333,96.0,371.333333333333,7573.66666666667,77.0,84.0,352.0,9697.33333333333,102.333333333333,110.333333333333,399.333333333333,male_D11
352,1,D22,mouse2,2824.0,82.1,38.75,15359.6,53672.65,1245.2,12.25,21440.4,493.45,1710.85,23.1,2605.8,18269.4,95,16929.15,40,13312.8,13,29588.3,8,Control,8.0,1,Control,210.0,6910.0,88.0,80.3333333333333,336.0,6297.33333333333,76.0,71.0,320.666666666667,7678.0,99.0,90.0,355.333333333333,female_D22
369,1,D04,mouse1,6216.85,59.9,19.0,19203.05,46271.05,2904.6,8.2,5562.15,1114.15,1150.9,18.81,1369.8,18313.4,96,11895.65,30,12802.75,14,18643.7,9,Control,9.0,1,Control,240.0,6523.33333333333,80.6666666666667,80.0,326.666666666667,5557.0,70.3333333333333,69.6666666666667,301.333333333333,7858.33333333333,95.6666666666667,91.0,362.0,female_D04
2429,0,D22,mouse3,6409.8,228.3,47.1,10594.65,45130.6,5840.95,25.2,10849.05,1183.7,674.05,12.37,1347.55,18742.0,99,18255.0,43,11534.35,14,20197.6,21,Control,21.0,0,Control,779.0,9457.33333333333,92.6666666666667,102.666666666667,394.0,8431.0,80.3333333333333,89.6666666666667,372.666666666667,10552.0,106.333333333333,116.0,417.333333333333,male_D22
1612,0,D22,mouse2,10538.2,383.0,65.75,13788.65,46213.0,4431.05,7.45,10246.25,1607.0,1071.85,18.63,3050.7,21771.95,114,12512.3,31,8312.75,9,26687.55,7,Control,7.0,0,Control,186.0,7505.0,85.6666666666667,88.6666666666667,351.333333333333,6744.33333333333,74.3333333333333,78.0,332.0,8578.66666666667,99.0,101.333333333333,375.333333333333,male_D22
2141,0,D17,mouse3,5702.15,920.9,10.5,6880.7,35986.85,2754.7,9.5,29253.05,692.65,634.8,10.36,716.75,24944.05,134,14917.1,37,9385.65,11,21145.6,16,Control,16.0,0,Control,547.0,10409.3333333333,98.6666666666667,103.333333333333,414.0,8786.0,85.6666666666667,89.0,380.666666666667,12089.3333333333,115.666666666667,120.333333333333,446.666666666667,male_D17
1268,1,D22,mouse3,1459.15,416.1,5.05,8992.3,42024.2,4052.6,5.45,4894.25,945.95,500.95,10.29,1128.9,15673.15,81,8563.85,22,5001.5,5,18744.25,24,Control,24.0,1,Control,896.0,7924.0,90.3333333333333,89.0,360.666666666667,6971.66666666667,78.3333333333333,77.0,338.0,8900.33333333333,102.0,101.0,382.0,female_D22
1640,0,D07,mouse3,4345.65,124.05,12.8,11285.35,45735.05,2913.9,11.2,15114.3,1276.75,843.9,13.24,1249.3,12324.1,63,14686.6,36,18638.1,19,24576.3,8,Control,8.0,0,Control,219.0,8356.33333333333,93.6666666666667,89.0,370.666666666667,7506.66666666667,80.3333333333333,78.3333333333333,350.0,9292.66666666667,108.666666666667,101.333333333333,392.0,male_D07
866,1,D11,mouse3,7771.15,493.65,16.6,19855.9,55375.2,2683.35,87.6,3293.6,437.95,784.3,13.52,450.2,16871.45,91,15666.3,38,23260.35,19,13397.1,17,Control,17.0,1,Control,564.0,7942.0,87.3333333333333,90.0,360.666666666667,6937.33333333333,76.3333333333333,79.0,336.666666666667,8938.33333333333,101.0,102.0,383.333333333333,female_D11
516,1,D07,mouse1,1597.0,78.3,6.7,18790.75,45154.75,4326.4,21.7,9777.1,1132.4,809.3,14.87,3216.3,19913.2,107,16538.5,43,8833.6,10,29140.1,11,Control,11.0,1,Control,337.0,7285.0,82.6666666666667,89.0,345.333333333333,6431.0,72.0,78.0,324.666666666667,8337.33333333333,96.6666666666667,99.3333333333333,370.0,female_D07
2104,0,D04,mouse2,4662.7,537.6,7.95,12747.65,48014.5,2387.0,26.75,6360.65,1240.8,594.0,11.98,2926.95,17141.3,89,10133.35,22,13996.9,13,28661.35,16,Control,16.0,0,Control,534.0,9151.66666666667,95.0,94.6666666666667,389.333333333333,7516.0,82.0,78.6666666666667,352.0,10682.3333333333,111.333333333333,113.0,420.666666666667,male_D04
1430,0,D07,mouse3,12548.5,136.1,53.0,17904.5,33104.6,2746.0,3.6,4353.4,906.1,858.9,12.17,2613.1,14120.8,74,9761.4,24,12861.4,13,27126.6,4,Control,4.0,0,Control,54.0,5696.0,78.3333333333333,72.6666666666667,305.333333333333,4946.66666666667,65.3333333333333,63.6666666666667,284.0,6873.66666666667,94.0,83.3333333333333,340.0,male_D07
338,1,D17,mouse3,2780.15,105.75,34.15,14061.75,50024.65,1523.25,5.7,1470.8,672.4,1437.75,15.53,2204.45,10689.3,60,13468.65,30,12888.85,16,16231.05,8,Control,8.0,1,Control,205.0,6176.66666666667,79.0,77.6666666666667,317.333333333333,5446.0,69.6666666666667,69.6666666666667,298.0,7370.66666666667,91.3333333333333,87.6666666666667,348.666666666667,female_D17
918,1,D07,mouse1,5075.05,451.2,460.0,11518.4,41834.6,1093.4,16.15,30372.7,933.1,674.95,15.13,1771.0,25161.65,134,13607.6,31,6484.9,8,33911.45,18,Control,18.0,1,Control,606.0,8070.0,88.3333333333333,93.0,363.333333333333,7273.0,77.6666666666667,80.3333333333333,344.0,9068.0,99.6666666666667,106.0,386.0,female_D07
517,1,D07,mouse2,2270.1,101.7,11.15,17444.6,47226.3,3052.8,34.0,8999.45,1310.15,886.05,15.77,3216.3,16582.8,90,19369.1,47,8660.4,9,29140.1,11,Control,11.0,1,Control,337.0,7285.0,82.6666666666667,89.0,345.333333333333,6431.0,72.0,78.0,324.666666666667,8337.33333333333,96.6666666666667,99.3333333333333,370.0,female_D07
421,1,D22,mouse2,3730.45,738.05,67.7,12110.9,63321.95,533.7,2.2,3515.45,246.4,1442.05,22.35,1442.45,11049.9,60,12043.8,29,18178.0,16,16919.75,9,Control,9.0,1,Control,257.0,6383.0,83.3333333333333,78.3333333333333,322.666666666667,5739.0,72.0,68.6666666666667,306.0,7346.0,97.0,87.6666666666667,349.333333333333,female_D22
246,1,D11,mouse1,7373.35,96.25,45.55,18032.2,57575.15,2641.35,19.9,2977.85,691.2,1722.35,23.69,384.45,15485.75,83,11078.95,27,22522.35,23,13681.85,7,Control,7.0,1,Control,152.0,7146.33333333333,88.3333333333333,83.3333333333333,341.333333333333,6554.0,76.6666666666667,73.0,326.666666666667,7992.66666666667,100.333333333333,92.6666666666667,363.333333333333,female_D11
280,1,D22,mouse2,2739.15,227.45,102.2,20322.55,43206.9,1055.25,4.75,656.05,261.0,1150.35,17.05,2314.25,13224.2,73,9624.2,24,11571.05,12,20943.15,7,Control,7.0,1,Control,163.0,5980.66666666667,77.6666666666667,78.0,312.0,5338.66666666667,67.6666666666667,69.0,294.666666666667,7058.0,91.3333333333333,86.6666666666667,342.0,female_D22
1101,1,D11,mouse1,8136.9,427.15,51.45,16625.55,47262.55,7802.0,46.35,8810.45,2211.75,943.15,17.17,142.25,17581.75,93,17997.6,42,15040.8,11,15778.5,21,Control,21.0,1,Control,745.0,7962.66666666667,87.3333333333333,92.0,360.0,7294.66666666667,77.3333333333333,80.3333333333333,344.666666666667,8848.33333333333,98.0,103.333333333333,380.666666666667,female_D11
1883,0,D17,mouse3,4824.6,24.35,6.2,14596.4,35960.55,1824.75,3.5,10134.1,552.15,561.85,9.32,2763.75,18819.1,98,11726.3,31,9520.4,11,22581.15,11,Control,11.0,0,Control,369.0,8078.66666666667,92.6666666666667,86.6666666666667,365.333333333333,6933.0,79.6666666666667,76.0,337.333333333333,9290.33333333333,109.0,99.0,392.0,male_D17
10,1,D04,mouse2,9620.4,3.5,74.5,7089.5,19150.2,1827.1,0.8,37259.5,423.0,894.1,17.76,224.6,10835.1,58,8919.5,22,11155.5,11,17675.3,3,Control,3.0,1,Control,3.0,4596.0,69.6666666666667,66.0,273.333333333333,3950.33333333333,59.6666666666667,57.3333333333333,254.0,5542.66666666667,83.0,75.0,304.0,female_D04
1493,0,D04,mouse3,5911.4,61.0,15.0,7176.9,31694.6,5257.4,7.6,25091.6,1344.0,592.9,10.43,448.7,12163.0,66,8177.7,20,15658.9,15,22164.1,5,Control,5.0,0,Control,99.0,6263.66666666667,80.6666666666667,81.6666666666667,320.666666666667,5502.0,67.6666666666667,69.0,300.666666666667,7408.66666666667,93.3333333333333,91.6666666666667,351.333333333333,male_D04
2040,0,D04,mouse1,2698.0,23.55,4.3,12817.9,57130.8,2053.0,26.1,2284.75,611.7,808.4,13.38,3148.8,15277.5,78,11281.7,26,16190.6,18,31031.35,14,Control,14.0,0,Control,490.0,7913.33333333333,85.6666666666667,93.3333333333333,362.0,7005.66666666667,72.0,79.0,341.333333333333,9011.66666666667,105.333333333333,106.666666666667,386.666666666667,male_D04
162,1,D07,mouse1,2324.0,1.2,16.5,13117.6,42840.8,2063.7,7.0,24719.0,996.1,1071.7,17.76,1431.3,13869.5,74,15654.2,38,13116.9,15,25750.5,6,Control,6.0,1,Control,125.0,5031.0,71.6666666666667,71.3333333333333,286.0,4478.66666666667,62.6666666666667,63.0,270.0,5863.33333333333,81.6666666666667,80.0,310.0,female_D07
2127,0,D13,mouse1,5872.05,459.95,12.3,21623.1,50152.1,3785.1,28.3,912.25,807.1,678.35,11.66,1160.1,17698.7,91,18591.25,44,15375.45,15,21160.35,16,Control,16.0,0,Control,543.0,8463.33333333333,92.6666666666667,91.3333333333333,374.0,7660.0,78.3333333333333,78.3333333333333,354.666666666667,9513.33333333333,106.0,109.666666666667,398.666666666667,male_D13
2444,0,D04,mouse3,9139.1,802.2,0.0,15764.2,56095.3,3092.05,36.75,2477.7,1073.15,507.05,12.53,2583.15,16591.55,95,9304.4,22,12376.6,14,31580.75,22,Control,22.0,0,Control,808.0,7926.0,87.3333333333333,93.3333333333333,362.0,6872.66666666667,75.3333333333333,77.6666666666667,336.666666666667,9256.33333333333,100.666666666667,106.666666666667,390.666666666667,male_D04
1155,1,D11,mouse1,11376.0,629.4,15.7,13595.05,47030.15,4973.0,34.5,6866.3,1529.2,950.8,17.21,410.4,18233.95,96,15726.1,36,9026.65,7,13462.8,22,Control,22.0,1,Control,791.0,8289.33333333333,87.6666666666667,95.6666666666667,369.333333333333,7489.33333333333,77.3333333333333,82.6666666666667,350.666666666667,9192.0,99.6666666666667,107.666666666667,390.0,female_D11
2321,0,D17,mouse3,10349.25,894.6,116.35,4848.85,27837.85,1390.05,3.4,8318.85,711.9,492.65,8.19,1830.3,14184.4,76,7265.8,18,7104.3,9,19636.3,19,Control,19.0,0,Control,684.0,10199.6666666667,93.0,111.0,412.0,8917.0,79.6666666666667,92.3333333333333,385.333333333333,11699.6666666667,111.666666666667,126.666666666667,442.0,male_D17
